Ticket_ID,Subject,Description,Category,Priority,Sentiment,Timestamp
615,payment problem,My refund request was approved 2 weeks ago (ref #REF-2291) but the amount hasn't appeared in my account yet. Please update me.,Billing Inquiry,Low,Positive,2025-05-08
616,found a bug,Product ratings are showing as 0 stars for all items on the category page even though individual product pages show the correct ratings.,Bug Report,Low,Positive,2025-11-22
617,something is broken,The 'Apply Coupon' button on mobile disappears behind the keyboard when I type the coupon code. I have to close the keyboard to tap it.,Bug Report,Medium,Neutral,2026-03-25
618,something is broken,When printing an invoice from the website the formatting is completely broken — text overlaps and some sections are cut off.,Bug Report,Medium,Negative,2026-03-25
619,reporting a bug,The 'Notify Me' button on out-of-stock products doesn't seem to work. I signed up for notifications for 3 products weeks ago and got none.,Bug Report,Medium,Neutral,2025-10-09
620,invoice error,I was charged ₹599 but the plan I selected costs ₹399. Can you explain the difference and process a refund for the extra amount?,Billing Inquiry,High,Negative,2025-04-16
621,Wrong product image shown,The product images for 'Blue Wireless Headphones' are showing images of a completely different product. Customers might order the wrong item.,Bug Report,Medium,Neutral,2025-12-15
622,invoice error,My refund request was approved 2 weeks ago (ref #REF-2291) but the amount hasn't appeared in my account yet. Please update me.,Billing Inquiry,High,Negative,2026-03-05
623,account issue,My account shows that I haven't made any purchases but I've made 5 orders in the last month. They're all missing from my order history.,Account Management,Low,Positive,2025-12-06
624,invoice error,I need a GST-compliant invoice for my subscription payment made on 12th March. The invoice I received doesn't have the GST breakdown.,Billing Inquiry,Medium,Neutral,2025-08-20
625,payment problem,My refund request was approved 2 weeks ago (ref #REF-2291) but the amount hasn't appeared in my account yet. Please update me.,Billing Inquiry,Medium,Neutral,2025-05-08
626,invoice error,My refund request was approved 2 weeks ago (ref #REF-2291) but the amount hasn't appeared in my account yet. Please update me.,Billing Inquiry,High,Negative,2025-08-01
627,payment problem,My promotional discount was supposed to apply for 3 months but it stopped after the first month. The original offer was for 3 months.,Billing Inquiry,Medium,Positive,2025-05-12
628,invoice error,I need a GST-compliant invoice for my subscription payment made on 12th March. The invoice I received doesn't have the GST breakdown.,Billing Inquiry,Medium,Negative,2025-11-19
629,found a bug,The 'Apply Coupon' button on mobile disappears behind the keyboard when I type the coupon code. I have to close the keyboard to tap it.,Bug Report,Low,Positive,2025-07-22
630,reporting a bug,The 'Notify Me' button on out-of-stock products doesn't seem to work. I signed up for notifications for 3 products weeks ago and got none.,Bug Report,Medium,Negative,2025-01-31
631,refund request,I was charged ₹599 but the plan I selected costs ₹399. Can you explain the difference and process a refund for the extra amount?,Billing Inquiry,Low,Positive,2025-10-24
632,password issue,My display name is showing garbled characters after I tried to use my name in a regional language. Please help me fix this.,Account Management,High,Neutral,2025-03-05
633,please add this,Could you add the ability to set a monthly spending limit on the account? It would help with budgeting especially for shared team accounts.,Feature Request,High,Negative,2026-03-03
634,password issue,Someone tried to log into my account from a different country according to the security alert I received. Please help me secure my account.,Account Management,Low,Positive,2025-10-02
635,glitch in app,When printing an invoice from the website the formatting is completely broken — text overlaps and some sections are cut off.,Bug Report,Medium,Negative,2025-09-25
636,something is broken,The 'Notify Me' button on out-of-stock products doesn't seem to work. I signed up for notifications for 3 products weeks ago and got none.,Bug Report,High,Negative,2026-01-18
637,technical problem,I can't export my data. When I click the export button a progress bar appears but it never completes — it's been stuck at 80% for 20 minutes.,Technical Issue,Low,Positive,2025-09-24
638,reporting a bug,The 'Notify Me' button on out-of-stock products doesn't seem to work. I signed up for notifications for 3 products weeks ago and got none.,Bug Report,Low,Neutral,2025-03-01
639,product suggestion,A mobile barcode scanner to look up products would be a game-changer for in-store price comparison. Please consider adding this.,Feature Request,High,Negative,2025-03-01
640,invoice error,I was charged ₹599 but the plan I selected costs ₹399. Can you explain the difference and process a refund for the extra amount?,Billing Inquiry,Medium,Neutral,2025-01-16
641,subscription charge,My promotional discount was supposed to apply for 3 months but it stopped after the first month. The original offer was for 3 months.,Billing Inquiry,Medium,Negative,2025-12-14
642,glitch in app,The 'Notify Me' button on out-of-stock products doesn't seem to work. I signed up for notifications for 3 products weeks ago and got none.,Bug Report,Medium,Negative,2025-05-31
643,profile update,My display name is showing garbled characters after I tried to use my name in a regional language. Please help me fix this.,Account Management,Medium,Negative,2025-06-03
644,invoice error,I see a charge labelled 'PRO_UPGRADE' on my statement but I never upgraded my plan. Please investigate this unauthorized charge.,Billing Inquiry,High,Negative,2026-01-28
645,feature broken,The app keeps logging me out every few minutes even though I have 'Keep me logged in' enabled. This started after last Thursday's update.,Technical Issue,Low,Positive,2025-12-19
646,cannot load,On my tablet the layout is completely broken — all the navigation buttons are overlapping each other. Works fine on my phone and desktop.,Technical Issue,High,Negative,2025-12-04
647,Map not loading on location page,The store locator map shows a grey box instead of the actual map. The location list loads but the visual map never appears.,Bug Report,Low,Neutral,2025-09-08
648,app not working,I can't export my data. When I click the export button a progress bar appears but it never completes — it's been stuck at 80% for 20 minutes.,Technical Issue,Low,Neutral,2026-03-10
649,update broke my account settings,After updating the app my notification preferences and saved addresses were reset to default. This update caused me to lose all my customizations.,Technical Issue,High,Negative,2025-03-18
650,profile update,My account shows that I haven't made any purchases but I've made 5 orders in the last month. They're all missing from my order history.,Account Management,Medium,Negative,2025-08-15
651,Unexpected charge on credit card,I noticed an unexpected charge from your company on my credit card. I did not authorize this transaction. Please investigate and reverse it immediately.,Billing Inquiry,Medium,Negative,2025-11-29
652,billing issue,I was charged ₹599 but the plan I selected costs ₹399. Can you explain the difference and process a refund for the extra amount?,Billing Inquiry,High,Negative,2026-03-06
653,app not working,The search filters on the product listing page are not responding. I click 'Apply Filters' and the page just reloads with all products unfiltered.,Technical Issue,Low,Positive,2025-10-12
654,enhancement request,Could you add the ability to set a monthly spending limit on the account? It would help with budgeting especially for shared team accounts.,Feature Request,High,Negative,2025-12-15
655,app not working,I can't export my data. When I click the export button a progress bar appears but it never completes — it's been stuck at 80% for 20 minutes.,Technical Issue,High,Neutral,2025-05-09
656,account access,My display name is showing garbled characters after I tried to use my name in a regional language. Please help me fix this.,Account Management,Medium,Neutral,2025-12-12
657,feature broken,The search filters on the product listing page are not responding. I click 'Apply Filters' and the page just reloads with all products unfiltered.,Technical Issue,Medium,Neutral,2025-07-03
658,account access,Someone tried to log into my account from a different country according to the security alert I received. Please help me secure my account.,Account Management,Medium,Positive,2025-08-15
659,found a bug,When printing an invoice from the website the formatting is completely broken — text overlaps and some sections are cut off.,Bug Report,Medium,Neutral,2025-09-27
660,password reset link opens blank page,I received the password reset email but when I click the link it opens a blank page. I've tried on Chrome and Safari both give the same result.,Technical Issue,High,Negative,2026-01-22
661,cannot load,The search filters on the product listing page are not responding. I click 'Apply Filters' and the page just reloads with all products unfiltered.,Technical Issue,Medium,Negative,2025-09-19
662,account access,I'd like to add a family member to my account so they can also place orders. Is there a family plan or a way to add sub-users?,Account Management,High,Negative,2025-09-21
663,cannot load,On my tablet the layout is completely broken — all the navigation buttons are overlapping each other. Works fine on my phone and desktop.,Technical Issue,Low,Positive,2026-02-25
664,cannot load,On my tablet the layout is completely broken — all the navigation buttons are overlapping each other. Works fine on my phone and desktop.,Technical Issue,Medium,Negative,2025-02-11
665,Merged duplicate accounts,I accidentally created two accounts with different emails. I'd like to merge them so my purchase history is in one place. Is this possible?,Account Management,Medium,Neutral,2025-12-02
666,password issue,I need to transfer my account to a new email address as I no longer have access to the old one. I can verify my identity with my phone number.,Account Management,High,Negative,2026-03-01
667,File upload failing,Every time I try to upload a file larger than 5MB it just spins and then gives a generic error. Smaller files work fine. I need to upload a 12MB PDF.,Technical Issue,High,Negative,2025-10-23
668,account issue,I need to transfer my account to a new email address as I no longer have access to the old one. I can verify my identity with my phone number.,Account Management,Low,Positive,2025-10-25
669,please add this,It would be helpful to have a 'Reorder' button on past orders so I can quickly repurchase the same items without searching again.,Feature Request,High,Negative,2025-11-06
670,enhancement request,An offline mode where I can browse my saved items and drafts without internet would be very useful when I'm travelling.,Feature Request,High,Negative,2026-03-24
671,app not working,I can't export my data. When I click the export button a progress bar appears but it never completes — it's been stuck at 80% for 20 minutes.,Technical Issue,High,Negative,2025-03-26
672,cannot load,The app keeps logging me out every few minutes even though I have 'Keep me logged in' enabled. This started after last Thursday's update.,Technical Issue,High,Neutral,2025-11-10
673,API returning 500 errors,Your API started returning 500 Internal Server Error responses since this morning. Our integration was working perfectly yesterday. Please advise.,Technical Issue,High,Negative,2025-04-18
674,unexpected behavior,The 'Recently Viewed' section shows products I have never visited. It seems to be showing someone else's browsing history.,Bug Report,Low,Neutral,2025-04-15
675,improvement idea,A mobile barcode scanner to look up products would be a game-changer for in-store price comparison. Please consider adding this.,Feature Request,Medium,Negative,2026-01-15
676,new feature idea,A mobile barcode scanner to look up products would be a game-changer for in-store price comparison. Please consider adding this.,Feature Request,Medium,Negative,2025-12-30
677,enhancement request,An offline mode where I can browse my saved items and drafts without internet would be very useful when I'm travelling.,Feature Request,Medium,Neutral,2025-07-30
678,Price displayed incorrectly,The price shown on the product page is ₹299 but at checkout it changes to ₹399. Screenshots attached. This seems like a pricing bug.,Bug Report,Medium,Negative,2025-08-05
679,improvement idea,It would be helpful to have a 'Reorder' button on past orders so I can quickly repurchase the same items without searching again.,Feature Request,High,Negative,2025-08-19
680,unexpected behavior,The 'Recently Viewed' section shows products I have never visited. It seems to be showing someone else's browsing history.,Bug Report,Low,Positive,2026-03-12
681,feature broken,The app keeps logging me out every few minutes even though I have 'Keep me logged in' enabled. This started after last Thursday's update.,Technical Issue,Low,Positive,2025-12-08
682,can't see my refund in account,I've logged into my account multiple times but the refund I was promised isn't showing anywhere. Is there a separate section for refund history?,Billing Inquiry,Medium,Negative,2025-08-02
683,Account showing someone else's orders,When I log in I can see what appears to be another customer's order history mixed with mine. This is a serious privacy concern.,Account Management,High,Negative,2025-05-07
684,something is broken,The 'Recently Viewed' section shows products I have never visited. It seems to be showing someone else's browsing history.,Bug Report,Low,Positive,2025-04-24
685,profile update,I'd like to add a family member to my account so they can also place orders. Is there a family plan or a way to add sub-users?,Account Management,Medium,Neutral,2025-09-22
